gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,TotalServiceCost,cluster_label
1,0,0,0.8809540464715226,1,1,0.8085345225943142,0.0,1.0,0.0,1.0,0.0,1.1204421376778275,1
1,0,0,-1.2359716337944675,1,0,0.1806070259089227,1.0,0.0,0.0,1.0,0.0,-0.9409559984812628,0
1,1,0,0.1074619709897184,1,1,0.57719281328917,1.0,0.0,0.0,1.0,0.0,0.2651342097729843,1
1,0,0,-0.9102907599073924,1,0,-0.6125645488515719,1.0,0.0,0.0,1.0,0.0,-0.7995827872573217,0
1,0,0,-1.276681743030352,1,0,-0.6456133644665925,1.0,0.0,1.0,0.0,0.0,-0.9829261705633702,0
1,0,1,0.2295922986973717,1,0,1.2051203099745615,1.0,0.0,0.0,0.0,1.0,0.692788173725406,1
1,1,0,-0.6253199952562012,1,1,-0.6456133644665925,0.0,1.0,1.0,0.0,0.0,-0.6648364453095028,0
1,0,0,-1.276681743030352,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.9939709526902406,0
0,0,0,-0.788160432199739,0,1,-1.1082967830768808,0.0,1.0,1.0,0.0,0.0,-0.8247648905065862,0
0,0,1,-1.07313119685093,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.949791824182759,0
0,0,1,1.0437944834150603,1,1,-1.4718337548421077,1.0,0.0,0.0,0.0,1.0,-0.4903288877049506,0
1,1,0,-1.1952615245585831,0,1,-0.7778086269266749,0.0,1.0,1.0,0.0,0.0,-0.9484664503275346,0
1,0,1,-1.276681743030352,1,0,1.172071494359541,1.0,0.0,0.0,0.0,1.0,-0.9586276498842552,0
1,0,1,-0.5438997767844324,1,1,-1.4718337548421077,0.0,1.0,0.0,1.0,0.0,-0.834926090063307,0
0,1,0,-0.7067402137279701,1,0,0.3128022883690051,1.0,0.0,1.0,0.0,0.0,-0.5124184519586914,0
1,1,0,1.573025903481558,1,1,0.2136558415239433,0.0,1.0,0.0,1.0,0.0,1.2242630896704094,1
0,0,1,0.3110125171691406,1,0,0.2136558415239433,1.0,0.0,1.0,0.0,0.0,0.2518804712207398,0
1,0,0,-1.1545514153226988,1,1,0.5110951820591287,1.0,0.0,0.0,0.0,1.0,-0.8614335671677958,0
1,0,0,1.4916056850097892,1,1,0.907680969439376,0.0,1.0,1.0,0.0,0.0,1.8016842992631936,1
0,0,1,1.6137360127174425,1,0,1.0398762318994583,1.0,0.0,0.0,1.0,0.0,2.05085458404539,1
1,0,0,0.7995338279997538,1,0,1.3703643880496643,1.0,0.0,0.0,0.0,1.0,1.4323467849406477,1
0,0,1,1.288055138830367,1,1,1.502559650509747,1.0,0.0,0.0,0.0,1.0,2.1074038685349663,1
1,0,1,-0.503189667548548,1,0,0.1806070259089227,1.0,0.0,1.0,0.0,0.0,-0.3842989792869948,0
0,1,0,0.636693391056216,1,0,1.7339013598148911,1.0,0.0,1.0,0.0,0.0,1.4782930785884285,1
0,0,0,1.084504592650945,1,1,-1.5379313860721489,0.0,1.0,1.0,0.0,0.0,-0.5336244336422826,0
0,1,0,-0.0553784659538192,1,1,0.3128022883690051,0.0,1.0,1.0,0.0,0.0,0.0106624295698904,0
0,0,0,0.7995338279997538,0,0,0.0484117634488403,1.0,0.0,0.0,1.0,0.0,0.5134209119850308,1
1,0,1,-1.1952615245585831,1,1,-1.4718337548421077,1.0,0.0,0.0,0.0,1.0,-0.976299301287248,0
1,0,1,0.7588237187638693,1,1,-0.1498811302412833,0.0,1.0,1.0,0.0,0.0,0.3490745539371993,1
0,0,1,-1.276681743030352,1,0,-1.438784939227087,0.0,1.0,0.0,1.0,0.0,-0.9935291614051658,0
0,0,1,1.4101854665380202,1,1,1.4034132036646851,0.0,1.0,1.0,0.0,0.0,2.1643949443096173,1
1,1,0,-0.3403492306050102,1,0,0.3788999195990463,1.0,0.0,1.0,0.0,0.0,-0.1969794744152729,0
0,0,0,-0.0146683567179348,1,0,1.2051203099745615,1.0,0.0,0.0,1.0,0.0,0.4250626549700676,1
1,0,0,-0.5846098860203168,1,0,1.2051203099745615,0.0,1.0,1.0,0.0,0.0,-0.1996302221257218,0
1,0,1,0.8402439372356382,1,1,0.1806070259089227,1.0,0.0,1.0,0.0,0.0,0.6362388892358296,1
0,0,0,-0.9510008691432766,1,1,1.1059738631294995,0.0,1.0,1.0,0.0,0.0,-0.6131468649557494,0
0,0,1,0.5145630633485628,1,0,-1.438784939227087,0.0,1.0,1.0,0.0,0.0,-0.585314013996036,0
1,1,0,0.066751861753834,1,0,0.2467046571389639,1.0,0.0,0.0,0.0,1.0,0.078698287471412,0
0,0,1,0.636693391056216,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.5786871447199138,0
1,0,1,0.0260417525179496,1,0,1.006827416284438,0.0,1.0,1.0,0.0,0.0,0.3822089003178105,1
0,0,0,1.6137360127174425,1,1,0.6432904445192112,0.0,1.0,1.0,0.0,0.0,1.6691469137407489,1
0,1,0,-0.788160432199739,1,0,1.2051203099745615,1.0,0.0,0.0,0.0,1.0,-0.4227348210885038,0
1,0,0,0.8809540464715226,1,1,0.8415833382093348,0.0,1.0,0.0,1.0,0.0,1.1442988670718677,1
1,0,0,-1.2359716337944675,1,0,-1.4718337548421077,0.0,1.0,0.0,1.0,0.0,-0.9851351269887444,0
0,0,0,1.1659248111227136,1,0,-1.3065896767670044,0.0,1.0,0.0,1.0,0.0,-0.3290750686526429,0
1,0,1,-0.0553784659538192,1,1,1.1059738631294995,1.0,0.0,0.0,1.0,0.0,0.3393551456655533,1
1,0,0,-1.07313119685093,1,0,-1.5048825704571285,0.0,1.0,1.0,0.0,0.0,-0.952442571893208,0
0,0,1,1.6137360127174425,1,0,1.2712179412046027,1.0,0.0,0.0,0.0,1.0,2.273517391723097,1
1,0,0,-1.276681743030352,1,1,-0.2820763927013657,0.0,1.0,0.0,1.0,0.0,-0.9780664664275472,0
0,1,0,-0.2996391213691258,1,0,0.7754857069792936,1.0,0.0,0.0,1.0,0.0,-0.0308659512271422,0
1,0,0,-1.276681743030352,0,0,-0.4803692863914894,1.0,0.0,1.0,0.0,0.0,-0.9807172141379962,0
0,0,0,1.4508955757739046,1,1,-1.3065896767670044,0.0,1.0,0.0,0.0,1.0,-0.2517615937645501,0
0,0,1,1.6137360127174425,1,1,1.3703643880496643,0.0,1.0,1.0,0.0,0.0,2.3689443092992573,1
0,0,1,-1.276681743030352,1,0,-1.5048825704571285,1.0,0.0,0.0,0.0,1.0,-0.9944127439753154,0
0,0,1,0.4331428448767939,1,0,-0.2820763927013657,1.0,0.0,1.0,0.0,0.0,0.0610266360684194,0
0,1,0,-1.2359716337944675,1,0,0.1806070259089227,1.0,0.0,0.0,1.0,0.0,-0.9409559984812628,0
0,0,0,-0.9510008691432766,1,0,0.5110951820591287,1.0,0.0,0.0,0.0,1.0,-0.6847170531378696,0
0,0,0,-0.5438997767844324,1,0,0.2797534727539845,0.0,1.0,1.0,0.0,0.0,-0.3900422659929675,0
1,0,0,-0.8288705414356234,1,1,0.5441439976741493,0.0,1.0,1.0,0.0,0.0,-0.573385649299016,0
0,0,1,1.6137360127174425,0,0,-0.1498811302412833,1.0,0.0,0.0,1.0,0.0,0.9057315731314672,1
0,0,0,-1.1952615245585831,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.976299301287248,0
0,0,0,-1.1952615245585831,1,1,0.0153629478338196,0.0,1.0,0.0,1.0,0.0,-0.916657477802148,0
0,1,0,0.1074619709897184,1,0,0.2136558415239433,1.0,0.0,0.0,1.0,0.0,0.0950445650191802,0
1,0,1,-0.7067402137279701,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.8702693928692922,0
1,0,0,-0.1775087936614725,0,1,-1.1413455986919014,0.0,1.0,1.0,0.0,0.0,-0.6317020989288917,0
1,1,0,-0.9510008691432766,1,0,1.1390226787445203,1.0,0.0,1.0,0.0,0.0,-0.609170743390076,0
0,1,0,-1.1138413060868144,0,1,-1.2074432299219426,0.0,1.0,0.0,0.0,1.0,-0.9409559984812628,0
0,0,1,0.3924327356409094,1,0,0.9737786006694172,1.0,0.0,0.0,0.0,1.0,0.7413852150836358,1
0,0,0,1.3287652480662513,1,0,1.172071494359541,1.0,0.0,0.0,0.0,1.0,1.8688365745945656,1
0,0,0,-0.3810593398408947,1,0,0.3458511039840257,1.0,0.0,1.0,0.0,0.0,-0.2407168116376797,0
0,0,0,1.003084374179176,0,1,-0.4803692863914894,0.0,1.0,1.0,0.0,0.0,0.256298384071488,1
1,0,1,-0.6660301044920857,1,0,-1.4718337548421077,1.0,0.0,0.0,1.0,0.0,-0.8614335671677958,0
1,0,1,-0.9917109783791612,1,0,-0.4473204707764688,1.0,0.0,0.0,0.0,1.0,-0.8225559340812121,0
0,0,1,1.2473450295944826,1,0,-0.0176858677812009,1.0,0.0,1.0,0.0,0.0,0.7784956830299202,1
0,0,0,-1.1952615245585831,1,1,0.2136558415239433,0.0,1.0,1.0,0.0,0.0,-0.9087052346708012,0
0,0,0,0.8809540464715226,1,0,0.1806070259089227,1.0,0.0,1.0,0.0,0.0,0.6671642791910667,1
1,0,0,-1.0324210876150457,1,1,0.742436891364273,1.0,0.0,1.0,0.0,0.0,-0.7337558857811741,0
0,0,1,1.6137360127174425,1,0,0.1475582102939021,1.0,0.0,0.0,0.0,1.0,1.1920123258599478,1
1,1,0,0.5145630633485628,1,1,-1.3065896767670044,1.0,0.0,0.0,0.0,1.0,-0.5057915826825692,0
0,1,0,1.1252147018868293,1,0,1.2051203099745615,1.0,0.0,1.0,0.0,0.0,1.6744484091616465,1
0,0,0,1.084504592650945,1,0,0.5441439976741493,1.0,0.0,0.0,1.0,0.0,1.1085137729808077,1
0,1,0,1.369475357302136,1,0,1.2051203099745615,1.0,0.0,0.0,1.0,0.0,1.9421739279169847,1
0,0,0,-0.9102907599073924,1,1,0.5441439976741493,1.0,0.0,1.0,0.0,0.0,-0.6449558374811362,0
0,0,0,0.5959832818203317,1,0,0.0484117634488403,1.0,0.0,1.0,0.0,0.0,0.3676297879103415,1
0,0,0,0.3924327356409094,1,1,-0.1498811302412833,0.0,1.0,0.0,1.0,0.0,0.1105072599967988,0
1,1,0,-0.6660301044920857,1,1,0.2467046571389639,0.0,1.0,0.0,1.0,0.0,-0.4938632179855491,0
0,0,0,0.3110125171691406,1,0,-1.438784939227087,1.0,0.0,1.0,0.0,0.0,-0.6317020989288917,0
1,0,0,0.6774035002921005,1,0,1.4034132036646851,1.0,0.0,1.0,0.0,0.0,1.313504929255522,1
1,0,1,1.369475357302136,1,1,-1.4718337548421077,1.0,0.0,0.0,0.0,1.0,-0.4196422820929801,0
0,1,0,-1.1138413060868144,1,1,0.4780463664441082,0.0,1.0,0.0,1.0,0.0,-0.8282992207871847,0
0,1,0,0.718113609527985,1,1,1.2051203099745615,0.0,1.0,0.0,0.0,1.0,1.2282392112360827,1
1,0,0,1.206634920358598,1,1,1.4364620192797055,0.0,1.0,0.0,0.0,1.0,1.9554276664692296,1
1,0,0,-1.1545514153226988,1,0,0.3788999195990463,1.0,0.0,1.0,0.0,0.0,-0.8685022277289929,0
0,0,1,0.5959832818203317,1,0,-1.4718337548421077,1.0,0.0,0.0,1.0,0.0,-0.5875229704214101,0
1,0,1,1.5323157942456735,1,1,1.2051203099745615,0.0,1.0,0.0,1.0,0.0,2.1206576070872107,1
0,1,0,-1.1952615245585831,1,0,0.3458511039840257,0.0,1.0,1.0,0.0,0.0,-0.9034037392499034,0
0,1,0,-0.9102907599073924,0,0,-0.9761015206167984,1.0,0.0,1.0,0.0,0.0,-0.8481798286155514,0
0,0,0,0.5552731725844472,1,0,1.3042667568196231,1.0,0.0,1.0,0.0,0.0,1.1107227294061817,1
0,0,1,-1.1545514153226988,1,1,1.1059738631294995,1.0,0.0,0.0,0.0,1.0,-0.8296245946424091,0
1,0,1,1.6137360127174425,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.3666273278840022,0
0,0,0,0.8809540464715226,1,0,1.66780372858485,1.0,0.0,1.0,0.0,0.0,1.7407171019228689,1
0,1,0,0.6774035002921005,1,0,-0.678662180081613,1.0,0.0,1.0,0.0,0.0,-0.0503047677704341,0
0,0,0,0.1481720802256029,1,1,1.3703643880496643,0.0,1.0,0.0,1.0,0.0,0.68306876545376,1
0,0,0,-0.3403492306050102,1,1,1.006827416284438,1.0,0.0,0.0,1.0,0.0,0.004477351578843,0
1,0,1,-1.276681743030352,1,0,0.1806070259089227,1.0,0.0,1.0,0.0,0.0,-0.9718813884364998,0
0,0,0,-1.0324210876150457,1,1,-0.678662180081613,1.0,0.0,0.0,1.0,0.0,-0.8667350625886937,0
0,0,0,-1.276681743030352,1,1,-0.6456133644665925,1.0,0.0,0.0,1.0,0.0,-0.9829261705633702,0
1,0,0,-0.503189667548548,1,0,1.1390226787445203,1.0,0.0,1.0,0.0,0.0,-0.1280600339436017,0
0,0,1,-0.9917109783791612,1,0,-1.4718337548421077,1.0,0.0,0.0,1.0,0.0,-0.9321201727797664,0
0,0,1,0.6774035002921005,1,0,0.4780463664441082,1.0,0.0,1.0,0.0,0.0,0.7073672861328749,1
0,0,0,-1.07313119685093,1,0,0.8085345225943142,0.0,1.0,1.0,0.0,0.0,-0.7668902321617853,0
1,0,1,0.066751861753834,0,0,-0.6456133644665925,1.0,0.0,0.0,1.0,0.0,-0.3268661122272688,0
1,0,0,0.7995338279997538,1,0,-1.438784939227087,0.0,1.0,0.0,1.0,0.0,-0.5203706950900381,0
1,0,0,1.573025903481558,1,1,0.0153629478338196,0.0,1.0,1.0,0.0,0.0,1.0360600022285378,1
1,0,0,-0.5846098860203168,1,0,0.8746321538243554,1.0,0.0,0.0,1.0,0.0,-0.2791526534391887,0
0,0,0,-0.7067402137279701,1,0,0.5110951820591287,1.0,0.0,0.0,0.0,1.0,-0.472657236301958,0
0,0,1,1.1252147018868293,1,1,1.66780372858485,0.0,1.0,0.0,1.0,0.0,2.045553088624492,1
0,0,0,-1.276681743030352,1,1,0.5110951820591287,0.0,1.0,0.0,0.0,1.0,-0.9674634755857516,0
1,0,0,1.003084374179176,1,0,-0.3151252083163863,1.0,0.0,0.0,0.0,1.0,0.3822089003178105,1
1,0,0,1.573025903481558,1,1,1.7008525441998703,0.0,1.0,1.0,0.0,0.0,2.635786245484446,1
0,0,0,1.1659248111227136,1,1,-1.339638492382025,0.0,1.0,0.0,0.0,1.0,-0.3560243370422066,0
0,0,1,1.6137360127174425,1,0,0.4780463664441082,1.0,0.0,0.0,0.0,1.0,1.5101020511138152,1
1,0,1,1.4508955757739046,1,1,1.172071494359541,0.0,1.0,1.0,0.0,0.0,2.0013739601170104,1
1,1,0,1.4101854665380202,1,1,1.2051203099745615,0.0,1.0,0.0,1.0,0.0,1.9867948477095416,1
0,0,0,-0.6660301044920857,0,0,-0.4803692863914894,0.0,1.0,1.0,0.0,0.0,-0.6493737503318843,0
0,0,0,0.2703024079332562,0,0,-0.2820763927013657,1.0,0.0,1.0,0.0,0.0,-0.0379346117883393,0
0,0,0,0.9216641557074072,1,0,-1.4718337548421077,1.0,0.0,0.0,0.0,1.0,-0.5168363648094396,0
0,0,1,-1.1545514153226988,1,1,-0.2159787614713245,0.0,1.0,1.0,0.0,0.0,-0.9003112002543797,0
0,0,0,-1.276681743030352,0,0,-1.3065896767670044,1.0,0.0,0.0,1.0,0.0,-0.9917619962648664,0
0,0,0,-0.9102907599073924,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.9144485213767738,0
1,0,1,-0.2996391213691258,1,0,-1.438784939227087,0.0,1.0,1.0,0.0,0.0,-0.7708663537274586,0
1,0,0,0.7995338279997538,1,0,0.6432904445192112,1.0,0.0,1.0,0.0,0.0,0.9269375548150584,1
0,0,0,0.066751861753834,1,0,-0.4803692863914894,0.0,1.0,0.0,1.0,0.0,-0.2517615937645501,0
1,0,0,-1.276681743030352,1,1,0.2467046571389639,1.0,0.0,0.0,0.0,1.0,-0.9709978058663502,0
1,0,0,-1.1545514153226988,1,1,0.5441439976741493,0.0,1.0,1.0,0.0,0.0,-0.8596664020274967,0
0,0,0,-0.503189667548548,1,1,-1.4718337548421077,0.0,1.0,0.0,0.0,1.0,-0.8260902643618107,0
0,0,0,0.6774035002921005,0,0,-0.2820763927013657,0.0,1.0,1.0,0.0,0.0,0.2094685078535575,0
1,0,0,1.6137360127174425,1,0,1.7669501754299115,0.0,1.0,1.0,0.0,0.0,2.750651979603898,1
1,1,0,-1.1545514153226988,1,0,0.3458511039840257,1.0,0.0,1.0,0.0,0.0,-0.8702693928692922,0
1,1,0,-0.0553784659538192,1,1,0.8746321538243554,0.0,1.0,1.0,0.0,0.0,0.2434864368043183,1
0,0,1,-1.07313119685093,1,1,0.5110951820591287,0.0,1.0,0.0,0.0,1.0,-0.7907469615558254,0
1,0,1,-0.4624795583126635,1,0,0.5110951820591287,0.0,1.0,1.0,0.0,0.0,-0.2605974194660464,0
0,0,0,0.5145630633485628,1,1,1.172071494359541,0.0,1.0,1.0,0.0,0.0,0.985254004444934,1
1,0,1,0.636693391056216,1,1,-0.0176858677812009,0.0,1.0,1.0,0.0,0.0,0.3543760493580971,1
1,0,0,-1.276681743030352,1,1,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.9939709526902406,0
0,0,1,-1.1138413060868144,0,0,-1.3065896767670044,0.0,1.0,1.0,0.0,0.0,-0.947582867757385,0
1,0,0,-0.1367986844255881,1,0,0.5110951820591287,1.0,0.0,1.0,0.0,0.0,0.0221490029818356,0
0,0,0,-1.1952615245585831,1,1,1.006827416284438,1.0,0.0,0.0,0.0,1.0,-0.8768962621454144,0
1,0,0,0.1074619709897184,1,1,0.3458511039840257,0.0,1.0,1.0,0.0,0.0,0.1568953449296544,0
0,1,0,-0.503189667548548,1,1,0.9737786006694172,0.0,1.0,1.0,0.0,0.0,-0.1722391624510832,0
0,1,1,1.369475357302136,1,0,1.5356084661247675,1.0,0.0,1.0,0.0,0.0,2.233756176066364,1
1,0,1,1.6137360127174425,1,0,0.8415833382093348,0.0,1.0,1.0,0.0,0.0,1.8600007488930692,1
1,0,0,1.4101854665380202,0,0,-0.4473204707764688,1.0,0.0,1.0,0.0,0.0,0.5067940427089085,1
0,0,0,-1.276681743030352,1,0,1.0398762318994583,1.0,0.0,1.0,0.0,0.0,-0.9603948150245546,0
1,0,1,-0.3403492306050102,1,0,0.5441439976741493,1.0,0.0,1.0,0.0,0.0,-0.143964520206295,0
1,0,0,1.1252147018868293,1,0,-0.1498811302412833,1.0,0.0,1.0,0.0,0.0,0.5876418478775999,1
0,0,0,-0.8695806506715078,1,1,0.4780463664441082,0.0,1.0,1.0,0.0,0.0,-0.618890151661722,0
0,1,0,-1.1545514153226988,1,1,0.4780463664441082,0.0,1.0,0.0,1.0,0.0,-0.8632007323080951,0
0,0,1,-0.2182189028973569,1,1,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.7642394844513364,0
1,1,0,1.2473450295944826,1,0,0.6432904445192112,1.0,0.0,0.0,1.0,0.0,1.335152702224188,1
1,0,0,-1.276681743030352,1,0,-1.438784939227087,1.0,0.0,1.0,0.0,0.0,-0.9935291614051658,0
1,0,0,1.0437944834150603,1,0,1.2712179412046027,1.0,0.0,0.0,0.0,1.0,1.6364543586452125,1
1,0,0,0.4738529541126783,1,1,-1.4718337548421077,0.0,1.0,0.0,0.0,1.0,-0.6140304475258991,0
0,0,0,0.8402439372356382,1,1,0.8746321538243554,1.0,0.0,0.0,1.0,0.0,1.1279525895240996,1
0,0,0,-1.1952615245585831,1,0,0.1806070259089227,1.0,0.0,1.0,0.0,0.0,-0.9100306085260256,0
0,0,0,1.1659248111227136,1,1,1.3042667568196231,0.0,1.0,0.0,1.0,0.0,1.7999171341228943,1
0,0,0,-1.1138413060868144,1,0,0.5110951820591287,1.0,0.0,0.0,1.0,0.0,-0.8260902643618107,0
0,0,0,1.003084374179176,1,1,0.1806070259089227,0.0,1.0,1.0,0.0,0.0,0.7599404490567779,1
1,0,1,-1.3173918522662365,1,0,-1.3065896767670044,1.0,0.0,0.0,0.0,1.0,-1.002806778391737,0
0,0,0,0.3924327356409094,1,0,0.6432904445192112,1.0,0.0,0.0,1.0,0.0,0.555832875352213,1
0,0,0,-1.07313119685093,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.949791824182759,0
1,1,0,1.288055138830367,1,0,1.238169125589582,0.0,1.0,1.0,0.0,0.0,1.8812067305766609,1
1,0,0,-0.7067402137279701,1,1,-1.5048825704571285,0.0,1.0,0.0,0.0,1.0,-0.8768962621454144,0
0,0,1,1.1659248111227136,1,1,0.7754857069792936,0.0,1.0,1.0,0.0,0.0,1.368728839889874,1
0,1,0,-0.6253199952562012,1,1,-1.438784939227087,0.0,1.0,0.0,0.0,1.0,-0.8450872896200277,0
1,0,0,-0.4217694490767791,1,0,-0.2820763927013657,1.0,0.0,0.0,1.0,0.0,-0.4585199151795639,0
1,0,0,-1.276681743030352,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.9939709526902406,0
0,0,0,1.4508955757739046,1,0,0.8415833382093348,1.0,0.0,1.0,0.0,0.0,1.7009558862661356,1
1,0,0,-0.2589290121332414,1,1,1.1390226787445203,0.0,1.0,1.0,0.0,0.0,0.1343639893908388,1
0,0,0,-0.2996391213691258,1,0,0.3458511039840257,0.0,1.0,1.0,0.0,0.0,-0.1744481188764573,0
0,1,0,-1.1545514153226988,1,1,0.6102416289041906,0.0,1.0,1.0,0.0,0.0,-0.8561320717468981,0
0,0,0,-0.1367986844255881,1,0,1.1390226787445203,1.0,0.0,1.0,0.0,0.0,0.2655760010580591,1
1,0,0,-0.2996391213691258,1,1,0.2136558415239433,0.0,1.0,1.0,0.0,0.0,-0.2186272473839389,0
0,1,0,-0.9510008691432766,1,1,0.3788999195990463,0.0,1.0,0.0,1.0,0.0,-0.7006215394005629,0
0,0,1,1.288055138830367,1,0,-1.4718337548421077,1.0,0.0,0.0,0.0,1.0,-0.4373139334959727,0
0,0,0,-0.8288705414356234,1,1,-0.678662180081613,1.0,0.0,0.0,0.0,1.0,-0.7695409798722342,0
1,0,1,-0.5438997767844324,1,0,-1.438784939227087,1.0,0.0,0.0,0.0,1.0,-0.8265320556468855,0
1,0,1,-0.788160432199739,0,0,-0.7778086269266749,0.0,1.0,1.0,0.0,0.0,-0.7673320234468601,0
1,0,0,0.9623742649432916,1,0,0.57719281328917,1.0,0.0,1.0,0.0,0.0,1.025898802671817,1
0,1,0,0.8809540464715226,1,0,1.238169125589582,1.0,0.0,1.0,0.0,0.0,1.4305796198003482,1
0,0,0,-0.6253199952562012,1,1,0.5110951820591287,0.0,1.0,0.0,0.0,1.0,-0.4019706306899875,0
0,1,0,-0.2996391213691258,1,0,0.1806070259089227,1.0,0.0,0.0,0.0,1.0,-0.2296720295108093,0
0,1,1,-0.8288705414356234,0,1,-1.174394414306922,1.0,0.0,0.0,0.0,1.0,-0.8490634111857011,0
1,0,0,0.351722626405025,1,1,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.640537924630388,0
1,1,1,-0.503189667548548,1,0,0.9737786006694172,1.0,0.0,1.0,0.0,0.0,-0.1722391624510832,0
1,0,0,-1.1952615245585831,1,1,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.976299301287248,0
1,0,1,1.6137360127174425,1,1,0.8085345225943142,0.0,1.0,1.0,0.0,0.0,1.8281917763676827,1
0,1,0,-0.5846098860203168,1,1,0.3458511039840257,0.0,1.0,0.0,1.0,0.0,-0.4063885435407356,0
0,0,1,1.6137360127174425,1,0,-1.2735408611519838,1.0,0.0,0.0,1.0,0.0,-0.1757734927316818,0
1,0,0,-0.0960885751897036,1,0,-1.5048825704571285,1.0,0.0,0.0,0.0,1.0,-0.750985745899092,0
1,1,0,0.7588237187638693,1,0,0.9737786006694172,1.0,0.0,1.0,0.0,0.0,1.11514064225693,1
1,0,0,-0.2182189028973569,1,1,-1.5048825704571285,0.0,1.0,1.0,0.0,0.0,-0.7761678491483565,0
0,0,0,0.718113609527985,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.5610154933169211,0
0,0,0,0.5959832818203317,0,1,-0.7447598113116543,0.0,1.0,1.0,0.0,0.0,-0.1307107816540506,0
1,0,0,0.1888821894614873,1,0,0.9737786006694172,1.0,0.0,0.0,1.0,0.0,0.5337433110984723,1
1,0,0,-0.6253199952562012,1,0,0.411948735214067,1.0,0.0,1.0,0.0,0.0,-0.4245019862288031,0
1,0,0,-1.276681743030352,1,0,-0.7117109956966337,1.0,0.0,0.0,0.0,1.0,-0.9838097531335198,0
1,0,0,-0.2589290121332414,1,0,-1.438784939227087,1.0,0.0,0.0,1.0,0.0,-0.7615887367408876,0
1,1,0,-1.1138413060868144,1,1,-1.4718337548421077,1.0,0.0,0.0,0.0,1.0,-0.9586276498842552,0
1,0,0,-1.276681743030352,1,1,-1.438784939227087,0.0,1.0,0.0,1.0,0.0,-0.9935291614051658,0
0,0,0,-1.1138413060868144,1,1,0.5441439976741493,0.0,1.0,1.0,0.0,0.0,-0.8238813079364365,0
0,1,0,-0.2182189028973569,1,1,0.7754857069792936,0.0,1.0,1.0,0.0,0.0,0.0468893149460253,0
0,0,1,0.351722626405025,1,0,0.4449975508290876,0.0,1.0,1.0,0.0,0.0,0.4100417512775239,1
1,1,0,-0.788160432199739,1,0,0.9737786006694172,1.0,0.0,1.0,0.0,0.0,-0.4629378280303121,0
0,0,1,0.8402439372356382,1,1,-0.1168323146262627,0.0,1.0,0.0,0.0,1.0,0.4255044462551424,1
0,0,0,1.6137360127174425,1,0,0.8746321538243554,0.0,1.0,1.0,0.0,0.0,1.891809721418456,1
1,0,0,-0.503189667548548,1,0,-1.5048825704571285,1.0,0.0,0.0,0.0,1.0,-0.834926090063307,0
0,0,1,-0.3403492306050102,1,1,-1.4718337548421077,0.0,1.0,0.0,1.0,0.0,-0.7907469615558254,0
1,1,0,-0.9510008691432766,1,1,-1.438784939227087,0.0,1.0,1.0,0.0,0.0,-0.9193082255125968,0
1,0,1,-1.276681743030352,1,0,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.9939709526902406,0
1,0,0,1.4101854665380202,1,0,0.8746321538243554,1.0,0.0,1.0,0.0,0.0,1.6907946867094148,1
0,0,1,-0.9917109783791612,1,0,-0.2820763927013657,1.0,0.0,1.0,0.0,0.0,-0.8048842826782194,0
0,0,0,-0.3403492306050102,1,0,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.7907469615558254,0
1,0,0,-1.1138413060868144,1,1,1.006827416284438,0.0,1.0,0.0,0.0,1.0,-0.7929559179811995,0
0,0,0,-1.1545514153226988,1,0,0.1806070259089227,1.0,0.0,0.0,1.0,0.0,-0.8791052185707885,0
0,0,1,1.573025903481558,1,1,1.4695108348947263,0.0,1.0,1.0,0.0,0.0,2.4162159768022624,1
1,0,1,0.351722626405025,1,0,0.1145093946788815,1.0,0.0,0.0,1.0,0.0,0.2289073243968494,0
1,0,0,-0.503189667548548,1,0,0.1475582102939021,0.0,1.0,0.0,1.0,0.0,-0.3931348049884912,0
0,0,0,0.0260417525179496,1,0,1.3042667568196231,1.0,0.0,1.0,0.0,0.0,0.5134209119850308,1
1,0,0,1.084504592650945,1,1,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.4814930620034543,0
1,0,0,1.6137360127174425,1,1,1.502559650509747,0.0,1.0,0.0,1.0,0.0,2.496180199400804,1
