gender,SeniorCitizen,Dependents,PhoneService,MultipleLines,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,tenure,MonthlyCharges,TotalServiceCost
0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,-1.3128745474320966,-1.3762278735972184,-1.0229662420240424
0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,0.2488427131167561,1.1509087106480533,0.6932721844569351
1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.20774489047073366,0.8813474749952243,0.5143404878638216
1,1,0,1,0,0.0,1.0,1.0,0.0,0.0,1.2762882792673171,1.2182990195612606,1.8572140127903567
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.358483924559362,0.30852984923296267,1.1583174355033934
1,1,0,1,0,1.0,0.0,1.0,0.0,0.0,0.6598209395769805,-0.5338490121821279,0.05106683777373058
0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,-0.9429941436178947,-1.2077521013142003,-0.9011686762737795
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.3173861019133397,1.4541651007574858,2.1039094459645256
1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,1.3995817472053844,-0.7360199389217497,0.2716311568414794
1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.6050708604354966,1.5215554096706931,2.5056199628208473
0,0,1,1,0,0.0,1.0,1.0,0.0,0.0,1.440679569851407,0.5780910848857916,1.4656902014331479
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.1940926339752722,1.1846038651046569,1.7394025491919205
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-1.2717767247860743,0.4433104670593772,-0.9640605102248244
0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,-1.3128745474320966,0.30852984923296267,-1.0008212300694492
0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.9886035207451601,-0.2305926220726953,0.4554347560646035
1,0,0,1,1,1.0,0.0,1.0,0.0,0.0,1.3173861019133397,1.3193844829310715,1.9887553838006407
0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,0.700918762223003,-1.5783988003368403,-0.6132835208640671
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.28542898128153565,0.4770056215159808,-0.11280625069025953
1,0,0,1,1,1.0,0.0,0.0,0.0,1.0,-0.07993986805142343,0.40961531260277356,0.0368940301227909
1,0,0,1,1,1.0,0.0,0.0,1.0,0.0,0.7420165848690254,1.5552505641272967,1.4958074176913947
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-1.3128745474320966,0.4770056215159808,-0.9986067288739898
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.6050708604354966,1.5552505641272967,2.5375087800354614
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.33103835840880097,1.353079637387675,0.8908056910919069
1,1,0,1,0,0.0,1.0,0.0,1.0,0.0,-0.5320159171576703,1.3867747918442785,-0.08623223634474762
1,1,0,1,0,0.0,1.0,1.0,0.0,0.0,-1.3128745474320966,-1.5447036458802366,-1.0251807432195017
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.3676246265735805,0.8139571660820171,-0.07737423156291032
1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-1.2717767247860743,0.14005407694994457,-0.972032714528478
0,0,1,0,1,1.0,0.0,1.0,0.0,0.0,-0.49091809451164786,-0.33167808544250615,-0.5131880668293056
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.5731137398036927,0.2748346947763591,-0.41132101183817665
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.5776252942849356,-0.028421695333073545,0.319021482424309
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.358483924559362,0.8139571660820171,1.59678867220434
0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,1.1118969886832273,1.353079637387675,1.7828067726229233
1,1,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.3265268039275581,0.8139571660820171,-0.037513210044642455
0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.038842045405400996,0.8476523205386207,0.2556867482341723
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.3676246265735805,1.1509087106480533,0.028921825819137322
1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.2762882792673171,0.8139571660820171,1.5170666291678043
1,0,0,1,1,0.0,1.0,0.0,1.0,0.0,1.070799166037205,-0.3990683943557134,0.37704141374534333
1,1,0,1,0,1.0,0.0,0.0,0.0,1.0,-1.1073854342019844,0.6117862393423953,-0.8108170274990391
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.3676246265735805,0.6791765482556026,-0.11989265451572938
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.20774489047073366,-1.3762278735972184,-0.6132835208640671
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.5776252942849356,0.9824329383650352,0.9435108195438389
0,1,0,1,1,0.0,1.0,1.0,0.0,0.0,1.522875215143452,-1.5447036458802366,-0.41397841327272783
0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,1.3995817472053844,-0.5001538577255242,0.4793513689755642
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.1118969886832273,-1.5447036458802366,-0.5025584610911009
0,1,1,1,0,1.0,0.0,1.0,0.0,0.0,0.28994053576277856,0.9824329383650352,0.6489821605477486
1,0,1,1,0,0.0,1.0,1.0,0.0,0.0,-0.408722449219603,-1.5447036458802366,-0.830304638019081
0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.5639730377894743,0.1737492314065482,1.1986213572607531
1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.1118969886832273,0.4433104670593772,1.0653083852941019
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.8607984983258499,0.6117862393423953,-0.587595306996739
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.4498202718656254,0.4433104670593772,-0.2642781324596774
0,1,0,1,1,1.0,0.0,0.0,0.0,1.0,1.4817773924974293,1.4878602552140896,2.3275740667059175
1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.6598209395769805,-0.5338490121821279,0.05106683777373058
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,1.522875215143452,0.4770056215159808,1.4462025909131058
1,1,0,1,1,1.0,0.0,0.0,0.0,1.0,-1.3128745474320966,0.14005407694994457,-1.0030357312649085
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.8607984983258499,-0.29798293098590256,-0.7310949844625033
1,0,1,1,0,0.0,1.0,1.0,0.0,0.0,1.440679569851407,0.6791765482556026,1.5560418502078883
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-1.066287611555962,0.5107007759725845,-0.7829143124362515
0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,-0.12103769069744588,-1.5783988003368403,-0.7815856117189759
1,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.04335359988664389,0.4433104670593772,0.15559129419941076
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.6050708604354966,-1.5447036458802366,-0.39626240370905325
1,0,0,1,1,1.0,0.0,1.0,0.0,0.0,-1.2717767247860743,0.1737492314065482,-0.9711469140502942
0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,1.1118969886832273,1.353079637387675,1.7828067726229233
0,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0.7831144075150479,-0.5338490121821279,0.11750187363751036
1,0,1,1,0,0.0,1.0,1.0,0.0,0.0,-1.3128745474320966,0.8139571660820171,-0.9941777264830712
0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,0.618723116930958,1.7237263364103148,1.4532889947385756
1,0,0,1,0,0.0,1.0,0.0,0.0,1.0,-0.3676246265735805,0.4770056215159808,-0.18367028894495796
1,0,1,1,0,1.0,0.0,0.0,0.0,1.0,-1.230678902140052,-1.342532719140615,-0.9994925293521736
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.9886035207451601,-1.5447036458802366,-0.5291324754366128
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.16664706782471123,0.8476523205386207,0.45720635702097095
0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-1.1073854342019844,0.1737492314065482,-0.8453632461482045
0,0,0,0,1,1.0,0.0,0.0,1.0,0.0,0.16664706782471123,-1.241447255770804,-0.5588067914557677
0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.7420165848690254,-0.19689746761609167,0.32123598361976835
1,0,1,0,1,0.0,1.0,0.0,0.0,1.0,0.5776252942849356,-0.8708005567481641,-0.20138629850863257
0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,-1.2717767247860743,0.6117862393423953,-0.9596315078339057
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.28994053576277856,1.4878602552140896,0.9147223040028677
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.5776252942849356,-1.5447036458802366,-0.6177125232549858
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.5639730377894743,1.353079637387675,2.299228451404038
1,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.9064078754531152,1.6900311819537113,1.7916647774047607
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.9064078754531152,-1.5783988003368403,-0.57120799815034
0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.08445142253266633,-1.4099230280538222,-0.6620025471641723
0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,-0.8197006756798274,-1.241447255770804,-0.8670653578637059
1,0,0,1,1,0.0,1.0,0.0,0.0,1.0,1.6050708604354966,-1.511008491423633,-0.36437358649443896
1,0,1,1,1,1.0,0.0,0.0,1.0,0.0,1.358483924559362,-1.5447036458802366,-0.44941043240007705
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.618723116930958,-1.3762278735972184,-0.5025584610911009
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.522875215143452,-1.3762278735972184,-0.25896332959057505
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.522875215143452,0.40961531260277356,1.3841965574402448
1,0,0,1,1,0.0,1.0,0.0,1.0,0.0,-0.07993986805142343,0.005273459123530077,-0.12786485881938295
0,0,0,1,1,1.0,0.0,0.0,1.0,0.0,-1.2717767247860743,1.2856893284744677,-0.9419154982702311
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-1.1073854342019844,-1.5447036458802366,-0.9808907193103152
1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.4817773924974293,-1.342532719140615,-0.23947571907053297
0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,-1.066287611555962,-0.5001538577255242,-0.8759233626455432
1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.358483924559362,-0.3653732398991098,0.5736891199021315
1,1,0,1,0,1.0,0.0,1.0,0.0,0.0,0.4132340037008459,1.1846038651046569,0.8894769903746313
1,0,1,1,1,1.0,0.0,0.0,0.0,1.0,-0.07993986805142343,-1.511008491423633,-0.7457106923525348
0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,-0.3265268039275581,0.7465668571688098,-0.05965822199923571
0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0297013433911826,1.083518401734846,1.4834062109968225
0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,1.6050708604354966,1.4878602552140896,2.473731145606233
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.5365274716389132,-0.702324784465146,-0.11723525308117819
1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-1.066287611555962,-0.5001538577255242,-0.8759233626455432
1,0,0,1,1,1.0,0.0,1.0,0.0,0.0,0.49542964899289077,1.4204699463008823,1.1184564139851256
0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,-0.16213551334346832,-1.1740569468575968,-0.6358714330577523
1,0,0,1,1,1.0,0.0,0.0,0.0,1.0,-1.3128745474320966,-0.6686296300085424,-1.0136653370031132
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.1118969886832273,1.4541651007574858,1.862528815659459
0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.6050708604354966,-1.5447036458802366,-0.39626240370905325
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.8607984983258499,-0.3990683943557134,-0.7470393930698105
0,1,0,1,1,1.0,0.0,0.0,1.0,0.0,-0.9018963209718723,1.1509087106480533,-0.5468484850002874
1,0,0,1,1,0.0,1.0,0.0,1.0,0.0,-0.9429941436178947,-0.46645870326892064,-0.8037306236735692
1,1,0,1,1,0.0,1.0,0.0,1.0,0.0,-0.6964072077417601,0.2074443858631518,-0.5238176725675104
1,0,1,1,0,0.0,1.0,1.0,0.0,0.0,-1.066287611555962,-0.5675441666387315,-0.8821239659928293
0,1,0,0,1,0.0,1.0,0.0,0.0,1.0,-0.07993986805142343,-0.5338490121821279,-0.3475433774089481
0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,0.618723116930958,0.005273459123530077,0.36906920944168975
0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.6050708604354966,1.0498232472782425,2.0591765218162474
1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,-0.16213551334346832,0.8139571660820171,0.121930876028429
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.04335359988664389,0.6454813937989989,0.24594294297415126
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.7831144075150479,0.8476523205386207,1.0617651833813668
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.230678902140052,0.30852984923296267,-0.9343861942056694
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.4543318263468683,1.5552505641272967,1.1485736302433724
1,0,1,1,1,0.0,1.0,0.0,1.0,0.0,-0.9429941436178947,-1.5447036458802366,-0.9454587001829661
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.6050708604354966,-0.19689746761609167,0.8792902848755184
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,-0.8607984983258499,0.3759201581461699,-0.6247989270804557
1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,1.522875215143452,-0.8708005567481641,0.2060819214558834
1,1,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.230678902140052,0.3759201581461699,-0.9317287927711182
1,0,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0022557772406214464,0.005273459123530077,-0.06940202725925675
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.8242122301610703,1.1172135561914496,1.2898588065136773
0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,-1.2717767247860743,0.4770056215159808,-0.9631747097466407
0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,-1.148483256848007,-0.5001538577255242,-0.9210991870329135
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.9886035207451601,-1.511008491423633,-0.5038871618083764
1,1,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.3676246265735805,0.4770056215159808,-0.18367028894495796
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.700918762223003,-1.5447036458802366,-0.591138508909474
1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.522875215143452,1.353079637387675,2.2522810260603006
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.6050708604354966,1.083518401734846,2.0910653390308616
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.4132340037008459,1.1509087106480533,0.8704322800936811
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.5365274716389132,-0.06211684978967717,0.26985955588511196
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.230678902140052,0.2748346947763591,-0.935714894922945
0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,-1.3128745474320966,0.1737492314065482,-1.0025928310258168
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-0.6553093850957377,0.30852984923296267,-0.469340943159211
1,0,1,1,1,0.0,1.0,0.0,1.0,0.0,1.6050708604354966,1.3193844829310715,2.3142870595331617
1,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.7831144075150479,0.6117862393423953,0.9005494963519279
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.8607984983258499,0.5107007759725845,-0.6035397156040462
0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,1.1529948113292499,-1.4099230280538222,-0.3856327979708485
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-0.4498202718656254,0.4433104670593772,-0.2642781324596774
0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,0.7831144075150479,1.353079637387675,1.4072273698730218
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.28542898128153565,0.30852984923296267,-0.170383281772202
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,-0.6142115624497152,-0.12950715870288443,-0.5397620811748175
1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.522875215143452,-1.3762278735972184,-0.25896332959057505
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.6553093850957377,0.005273459123530077,-0.5371046797402663
0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,-1.3128745474320966,-1.5447036458802366,-1.0251807432195017
1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-0.6553093850957377,0.8139571660820171,-0.3564013821907854
0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0.20774489047073366,0.9824329383650352,0.5648311151202942
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.358483924559362,0.038968613580133704,0.9244661092628886
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.0251897889099397,0.2748346947763591,-0.771841806458955
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-1.1895810794940294,0.5107007759725845,-0.8905390705355748
1,0,1,1,0,1.0,0.0,0.0,0.0,1.0,-1.0251897889099397,-1.5447036458802366,-0.9631747097466407
0,1,0,1,1,0.0,1.0,1.0,0.0,0.0,1.1529948113292499,0.9487377839084316,1.5055512229514159
1,1,0,1,1,0.0,1.0,1.0,0.0,0.0,-1.148483256848007,0.4770056215159808,-0.856878652364593
0,0,1,1,0,0.0,1.0,1.0,0.0,0.0,-1.230678902140052,-0.3653732398991098,-0.9609602085511814
1,0,0,1,1,0.0,1.0,0.0,1.0,0.0,-1.3128745474320966,-1.5447036458802366,-1.0251807432195017
0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,-0.3265268039275581,0.2748346947763591,-0.2146733056813885
0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-1.230678902140052,-0.6686296300085424,-0.9729185150066617
1,1,0,1,1,1.0,0.0,0.0,0.0,1.0,-1.0251897889099397,-0.06211684978967717,-0.8072738255863041
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.5639730377894743,0.9150426294518279,1.8904315307222466
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.8653100528070927,-0.19689746761609167,0.4009580266563041
0,0,1,1,0,0.0,1.0,1.0,0.0,0.0,-0.8197006756798274,-0.43276354881231704,-0.728880483267044
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.9429941436178947,0.14005407694994457,-0.7240085806370334
0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,-0.8607984983258499,-0.5338490121821279,-0.76829860454622
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.12103769069744588,0.6454813937989989,0.0953568616829171
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.0297013433911826,-0.16320231315948805,0.5329422979056799
1,0,1,0,1,1.0,0.0,1.0,0.0,0.0,0.04335359988664389,-1.2077521013142003,-0.5822805041276367
0,1,0,1,1,0.0,1.0,0.0,1.0,0.0,-1.1073854342019844,-1.5447036458802366,-0.9808907193103152
1,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.9886035207451601,0.2748346947763591,0.8341144604881482
1,0,0,1,1,1.0,0.0,1.0,0.0,0.0,-0.3676246265735805,0.8139571660820171,-0.07737423156291032
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.9840919662639172,0.07266376803673733,-0.7629838016771175
1,0,1,1,0,1.0,0.0,0.0,0.0,1.0,1.440679569851407,1.3193844829310715,2.1282689591145783
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.16213551334346832,-1.5447036458802366,-0.7771566093280573
0,0,1,1,1,1.0,0.0,0.0,0.0,1.0,1.5639730377894743,0.8476523205386207,1.8275396967712019
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.5639730377894743,0.6454813937989989,1.6388641949180671
1,0,1,1,0,1.0,0.0,0.0,0.0,1.0,1.1940926339752722,-1.4099230280538222,-0.3750031922326437
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.16664706782471123,0.4433104670593772,0.2605586508641828
0,0,1,1,0,0.0,1.0,0.0,1.0,0.0,1.5639730377894743,0.9824329383650352,1.9533233646732915
0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-0.038842045405400996,0.6117862393423953,0.1564770946775945
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-1.2717767247860743,0.8139571660820171,-0.9543167049648034
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.5639730377894743,1.791116645323522,2.70802537208583
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.1940926339752722,1.622640873040504,2.096380141899964
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.7831144075150479,0.6117862393423953,0.9005494963519279
0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,1.3995817472053844,0.8813474749952243,1.695998325760918
0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,-0.9429941436178947,-1.0055811745745786,-0.8745946619282676
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.8607984983258499,1.1509087106480533,-0.5025584610911009
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.3173861019133397,1.2856893284744677,1.9599668682596694
0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,-0.24433115863551322,0.6117862393423953,-0.02954100574098888
0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,-0.9429941436178947,-1.0392763290311822,-0.8790236643191862
1,0,0,1,1,1.0,0.0,0.0,0.0,1.0,1.6050708604354966,0.8813474749952243,1.8997324357431757
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,-1.0251897889099397,0.6117862393423953,-0.7364097873316057
1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.522875215143452,0.6791765482556026,1.6322206913316892
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.7831144075150479,0.7802620116254134,1.015703558515813
1,0,1,1,0,0.0,1.0,1.0,0.0,0.0,-0.038842045405400996,0.6117862393423953,0.1564770946775945
1,1,0,1,1,0.0,1.0,1.0,0.0,0.0,1.6050708604354966,1.622640873040504,2.60128641446469
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.8607984983258499,0.6454813937989989,-0.5822805041276367
0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,-0.4498202718656254,-0.5338490121821279,-0.5468484850002874
1,0,0,0,1,1.0,0.0,1.0,0.0,0.0,0.8242122301610703,-0.3653732398991098,0.2570154489514479
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-1.230678902140052,-1.511008491423633,-1.0061360329385516
1,1,0,1,1,0.0,1.0,1.0,0.0,0.0,-1.066287611555962,0.2748346947763591,-0.8046164241517529
1,0,1,1,1,1.0,0.0,1.0,0.0,0.0,-0.8197006756798274,0.005273459123530077,-0.6540303428605188
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.6050708604354966,-1.3762278735972184,-0.23681831763598177
1,0,1,1,1,1.0,0.0,0.0,1.0,0.0,-0.12103769069744588,0.07266376803673733,-0.13052226025393412
1,1,0,0,0,0.0,1.0,1.0,0.0,0.0,-1.1895810794940294,-1.3762278735972184,-0.9897487240921525
1,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.28994053576277856,-0.33167808544250615,-0.04194221243556111
0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.1895810794940294,-1.5447036458802366,-0.9986067288739898
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,-0.9840919662639172,-1.5447036458802366,-0.9543167049648034
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,-0.49091809451164786,-1.511008491423633,-0.8387197425618266
0,0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.6598209395769805,0.40961531260277356,0.6587259658077695
1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.37213618105482343,-0.8708005567481641,-0.2899663463270056
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.07993986805142343,0.4770056215159808,0.06435384494648654
0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.5365274716389132,0.4433104670593772,0.575460720858499
0,1,0,1,0,0.0,1.0,1.0,0.0,0.0,0.9475056980991376,1.3193844829310715,1.570214657858828
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.7786028530338049,0.1737492314065482,-0.5937959103440251
0,1,0,1,1,0.0,1.0,0.0,1.0,0.0,0.700918762223003,0.7465668571688098,0.9147223040028677
0,1,0,1,1,0.0,1.0,1.0,0.0,0.0,-1.066287611555962,0.7802620116254134,-0.7581118990471071
1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.49542964899289077,1.4878602552140896,1.1583174355033934
1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.9475056980991376,1.6900311819537113,1.843041205139417
1,0,0,1,1,1.0,0.0,0.0,1.0,0.0,-1.230678902140052,-0.5675441666387315,-0.9689324128548349
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-1.0251897889099397,1.2519941740178642,-0.6690889509896422
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.12554924517868876,0.8139571660820171,0.4009580266563041
0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,-0.12103769069744588,1.353079637387675,0.37438401231079216
0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.20774489047073366,-1.5447036458802366,-0.6974345662915216
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.9429941436178947,-0.5001538577255242,-0.8081596260644879
0,0,1,1,1,1.0,0.0,0.0,0.0,1.0,1.5639730377894743,0.5443959304291881,1.5445264439914999
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.6964072077417601,0.7802620116254134,-0.40334880753452307
1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,-0.8607984983258499,-1.511008491423633,-0.922427887750189
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-1.3128745474320966,-0.5675441666387315,-1.0123366362858377
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.3128745474320966,-0.702324784465146,-1.0141082372422052
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.8197006756798274,0.5107007759725845,-0.567664796237605
1,0,1,1,1,1.0,0.0,0.0,0.0,1.0,-0.24433115863551322,-1.5447036458802366,-0.7948726188917319
0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,0.9475056980991376,1.0498232472782425,1.3717953507456726
0,1,0,1,1,1.0,0.0,1.0,0.0,0.0,-0.3265268039275581,1.2519941740178642,0.10642936766021373
0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.4817773924974293,1.2856893284744677,2.1442133677218855
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.16664706782471123,-1.5447036458802366,-0.7062925710733589
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.5639730377894743,0.8476523205386207,1.8275396967712019
1,0,1,1,0,0.0,1.0,1.0,0.0,0.0,0.12554924517868876,-0.3990683943557134,-0.1730406832067532
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.522875215143452,1.2856893284744677,2.1902749925874394
