gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,TotalServiceCost
0,0,0,1,1,0,49,1.0,0.0,0.0,0.0,1.0,49
1,0,0,14,0,1,46,1.0,0.0,0.0,1.0,0.0,644
0,0,1,41,1,0,88,0.0,1.0,1.0,0.0,0.0,3608
0,1,0,17,1,0,85,1.0,0.0,0.0,0.0,1.0,1445
1,0,0,37,1,1,96,1.0,0.0,1.0,0.0,0.0,3552
0,1,0,24,0,0,41,1.0,0.0,0.0,1.0,0.0,984
0,1,0,70,1,1,76,0.0,1.0,0.0,1.0,0.0,5320
1,0,1,70,1,0,86,1.0,0.0,0.0,1.0,0.0,6020
1,0,0,6,1,0,69,1.0,0.0,0.0,0.0,1.0,414
1,0,0,10,1,0,46,1.0,0.0,1.0,0.0,0.0,460
0,1,0,56,1,0,105,1.0,0.0,1.0,0.0,0.0,5880
1,1,0,15,1,1,86,0.0,1.0,1.0,0.0,0.0,1290
1,0,0,61,1,0,104,0.0,1.0,1.0,0.0,0.0,6344
1,0,0,18,1,1,82,1.0,0.0,0.0,0.0,1.0,1476
0,0,0,6,1,0,69,0.0,1.0,1.0,0.0,0.0,414
1,0,0,35,1,0,83,1.0,0.0,1.0,0.0,0.0,2905
0,1,0,1,1,0,56,1.0,0.0,0.0,1.0,0.0,56
0,0,1,52,1,0,100,1.0,0.0,1.0,0.0,0.0,5200
0,0,1,9,1,1,20,0.0,1.0,0.0,1.0,0.0,180
1,0,0,72,1,1,86,1.0,0.0,1.0,0.0,0.0,6192
1,0,1,68,1,1,20,0.0,1.0,1.0,0.0,0.0,1360
1,0,1,21,1,0,25,1.0,0.0,0.0,0.0,1.0,525
0,1,0,64,0,0,44,0.0,1.0,0.0,0.0,1.0,2816
0,0,1,28,1,0,20,0.0,1.0,1.0,0.0,0.0,560
0,0,1,65,1,0,99,1.0,0.0,1.0,0.0,0.0,6435
1,0,0,12,1,0,107,1.0,0.0,0.0,1.0,0.0,1284
0,0,1,7,1,0,69,1.0,0.0,0.0,0.0,1.0,483
0,1,0,70,1,1,92,1.0,0.0,0.0,1.0,0.0,6440
0,0,1,8,1,1,20,1.0,0.0,0.0,0.0,1.0,160
0,0,0,62,1,0,72,1.0,0.0,0.0,0.0,1.0,4464
1,0,1,18,0,0,46,0.0,1.0,1.0,0.0,0.0,828
0,0,0,1,1,1,94,1.0,0.0,1.0,0.0,0.0,94
0,1,0,23,1,1,75,0.0,1.0,1.0,0.0,0.0,1725
1,0,0,71,1,0,79,1.0,0.0,0.0,1.0,0.0,5609
1,0,0,4,1,0,61,1.0,0.0,0.0,0.0,1.0,244
1,0,0,5,0,1,25,0.0,1.0,0.0,1.0,0.0,125
1,0,0,2,1,0,50,1.0,0.0,0.0,1.0,0.0,100
1,0,0,11,1,1,55,1.0,0.0,1.0,0.0,0.0,605
1,0,1,1,1,0,80,0.0,1.0,1.0,0.0,0.0,80
0,0,1,53,1,1,20,0.0,1.0,0.0,1.0,0.0,1060
1,0,0,65,1,1,25,1.0,0.0,0.0,1.0,0.0,1625
1,1,0,70,1,1,103,0.0,1.0,1.0,0.0,0.0,7210
0,0,0,67,1,1,26,1.0,0.0,0.0,0.0,1.0,1742
1,0,1,69,1,0,82,1.0,0.0,1.0,0.0,0.0,5658
0,1,0,27,1,1,86,0.0,1.0,1.0,0.0,0.0,2322
1,0,0,56,1,0,81,0.0,1.0,1.0,0.0,0.0,4536
0,1,0,3,1,1,45,0.0,1.0,1.0,0.0,0.0,135
0,0,0,3,1,0,74,1.0,0.0,0.0,1.0,0.0,222
0,0,1,65,1,1,92,0.0,1.0,0.0,1.0,0.0,5980
0,0,0,9,1,0,89,1.0,0.0,0.0,0.0,1.0,801
1,0,0,15,0,1,30,0.0,1.0,0.0,1.0,0.0,450
0,0,1,14,1,1,60,0.0,1.0,1.0,0.0,0.0,840
1,0,1,70,1,0,84,1.0,0.0,1.0,0.0,0.0,5880
1,1,0,17,1,0,100,1.0,0.0,1.0,0.0,0.0,1700
1,0,1,43,1,0,91,0.0,1.0,1.0,0.0,0.0,3913
0,0,1,1,1,1,20,1.0,0.0,0.0,1.0,0.0,20
0,0,0,72,1,1,117,1.0,0.0,0.0,1.0,0.0,8424
1,0,0,10,1,0,46,1.0,0.0,0.0,0.0,1.0,460
0,0,1,16,1,0,80,0.0,1.0,1.0,0.0,0.0,1280
0,0,0,38,1,0,84,1.0,0.0,0.0,1.0,0.0,3192
1,0,1,61,0,0,34,1.0,0.0,0.0,0.0,1.0,2074
1,0,1,22,1,1,89,1.0,0.0,1.0,0.0,0.0,1958
0,0,0,28,1,0,90,1.0,0.0,0.0,1.0,0.0,2520
1,0,0,69,1,1,98,1.0,0.0,0.0,0.0,1.0,6762
0,1,0,71,1,0,110,1.0,0.0,0.0,0.0,1.0,7810
1,0,0,15,1,1,20,1.0,0.0,0.0,0.0,1.0,300
0,0,0,39,0,1,41,0.0,1.0,0.0,0.0,1.0,1599
0,0,1,5,1,0,86,1.0,0.0,1.0,0.0,0.0,430
0,0,1,71,1,1,20,1.0,0.0,0.0,1.0,0.0,1420
0,0,0,17,1,1,20,0.0,1.0,1.0,0.0,0.0,340
0,1,0,8,1,0,100,1.0,0.0,1.0,0.0,0.0,800
1,1,0,71,1,0,24,1.0,0.0,1.0,0.0,0.0,1704
0,0,0,5,1,1,54,0.0,1.0,0.0,1.0,0.0,270
0,0,0,68,1,0,92,1.0,0.0,1.0,0.0,0.0,6256
0,1,0,9,1,0,90,1.0,0.0,1.0,0.0,0.0,810
1,0,0,58,1,0,24,0.0,1.0,0.0,1.0,0.0,1392
1,0,0,1,1,0,70,1.0,0.0,1.0,0.0,0.0,70
1,0,1,69,1,1,24,0.0,1.0,0.0,0.0,1.0,1656
0,0,1,59,1,0,21,1.0,0.0,1.0,0.0,0.0,1239
0,0,1,11,0,1,25,0.0,1.0,0.0,1.0,0.0,275
1,0,0,3,1,1,21,0.0,1.0,0.0,1.0,0.0,63
1,0,1,47,0,1,40,0.0,1.0,0.0,0.0,1.0,1880
1,0,1,9,1,0,55,1.0,0.0,0.0,1.0,0.0,495
0,0,0,60,1,0,106,0.0,1.0,1.0,0.0,0.0,6360
1,0,0,2,1,0,80,1.0,0.0,1.0,0.0,0.0,160
0,0,0,36,1,1,105,0.0,1.0,0.0,1.0,0.0,3780
0,0,0,15,1,1,84,0.0,1.0,1.0,0.0,0.0,1260
1,1,0,18,1,1,58,0.0,1.0,0.0,1.0,0.0,1044
1,0,1,1,0,1,34,0.0,1.0,0.0,0.0,1.0,34
0,0,0,29,0,0,40,1.0,0.0,1.0,0.0,0.0,1160
1,0,0,3,1,1,108,1.0,0.0,0.0,1.0,0.0,324
1,0,0,60,1,0,109,1.0,0.0,0.0,0.0,1.0,6540
1,0,1,43,1,0,72,1.0,0.0,0.0,0.0,1.0,3096
1,0,1,36,1,1,19,0.0,1.0,1.0,0.0,0.0,684
0,0,0,22,1,0,20,0.0,1.0,0.0,1.0,0.0,440
1,0,1,28,1,0,85,0.0,1.0,1.0,0.0,0.0,2380
0,0,0,1,0,0,35,1.0,0.0,0.0,1.0,0.0,35
0,0,1,5,1,1,45,0.0,1.0,1.0,0.0,0.0,225
0,0,0,20,1,0,19,1.0,0.0,0.0,0.0,1.0,380
1,0,1,23,1,0,87,1.0,0.0,1.0,0.0,0.0,2001
1,0,0,6,1,0,80,1.0,0.0,1.0,0.0,0.0,480
1,0,0,26,0,0,55,0.0,1.0,0.0,1.0,0.0,1430
1,0,0,22,1,1,55,0.0,1.0,1.0,0.0,0.0,1210
0,1,0,18,1,0,104,1.0,0.0,0.0,0.0,1.0,1872
1,0,1,18,1,1,81,1.0,0.0,1.0,0.0,0.0,1458
0,0,0,62,1,0,104,1.0,0.0,1.0,0.0,0.0,6448
0,0,0,26,1,1,26,0.0,1.0,0.0,1.0,0.0,676
0,0,1,70,1,0,74,0.0,1.0,0.0,1.0,0.0,5180
0,0,1,48,1,1,105,0.0,1.0,0.0,0.0,1.0,5040
1,1,0,2,1,1,94,0.0,1.0,1.0,0.0,0.0,188
0,1,0,65,1,0,109,1.0,0.0,1.0,0.0,0.0,7085
0,0,0,71,1,0,93,1.0,0.0,0.0,0.0,1.0,6603
0,0,0,16,1,1,75,0.0,1.0,1.0,0.0,0.0,1200
1,1,0,59,1,1,94,0.0,1.0,1.0,0.0,0.0,5546
1,0,0,51,0,1,44,1.0,0.0,1.0,0.0,0.0,2244
0,0,1,63,1,0,101,1.0,0.0,0.0,1.0,0.0,6363
0,0,0,41,1,1,98,1.0,0.0,0.0,1.0,0.0,4018
0,0,0,62,1,0,85,0.0,1.0,0.0,1.0,0.0,5270
0,0,0,3,1,1,74,0.0,1.0,1.0,0.0,0.0,222
0,1,0,18,0,0,48,1.0,0.0,0.0,0.0,1.0,864
0,0,1,71,1,0,20,1.0,0.0,0.0,0.0,1.0,1420
0,0,1,27,1,0,74,1.0,0.0,0.0,0.0,1.0,1998
0,0,0,2,1,0,70,1.0,0.0,0.0,0.0,1.0,140
0,1,0,72,1,0,115,1.0,0.0,0.0,0.0,1.0,8280
1,0,0,41,1,0,90,1.0,0.0,0.0,1.0,0.0,3690
0,0,1,62,1,1,100,0.0,1.0,1.0,0.0,0.0,6200
1,1,0,7,1,0,90,0.0,1.0,1.0,0.0,0.0,630
1,0,1,69,1,0,60,0.0,1.0,0.0,0.0,1.0,4140
0,0,0,61,1,0,94,1.0,0.0,1.0,0.0,0.0,5734
0,0,0,72,0,0,49,1.0,0.0,1.0,0.0,0.0,3528
1,1,0,71,0,0,56,1.0,0.0,0.0,0.0,1.0,3976
1,0,0,1,1,0,20,1.0,0.0,1.0,0.0,0.0,20
1,0,0,4,1,1,46,1.0,0.0,0.0,1.0,0.0,184
1,0,0,30,1,1,50,0.0,1.0,1.0,0.0,0.0,1500
1,0,0,60,1,0,79,1.0,0.0,0.0,1.0,0.0,4740
0,0,1,40,1,0,20,1.0,0.0,1.0,0.0,0.0,800
0,0,0,1,0,1,25,0.0,1.0,1.0,0.0,0.0,25
1,0,0,9,1,0,20,1.0,0.0,1.0,0.0,0.0,180
1,0,1,72,1,0,110,1.0,0.0,1.0,0.0,0.0,7920
0,0,0,12,1,1,96,0.0,1.0,1.0,0.0,0.0,1152
1,0,0,69,1,1,113,0.0,1.0,0.0,0.0,1.0,7797
1,1,0,38,0,1,25,1.0,0.0,0.0,0.0,1.0,950
1,0,1,44,1,1,20,1.0,0.0,0.0,0.0,1.0,880
0,0,0,10,1,1,98,0.0,1.0,1.0,0.0,0.0,980
0,0,0,18,1,0,96,0.0,1.0,0.0,1.0,0.0,1728
0,0,0,1,1,0,78,1.0,0.0,0.0,1.0,0.0,78
0,0,0,52,1,0,95,1.0,0.0,1.0,0.0,0.0,4940
1,0,0,52,1,0,92,0.0,1.0,1.0,0.0,0.0,4784
0,1,0,15,1,0,96,1.0,0.0,0.0,1.0,0.0,1440
1,0,0,5,1,0,19,1.0,0.0,0.0,1.0,0.0,95
1,0,0,70,1,0,73,1.0,0.0,1.0,0.0,0.0,5110
0,0,1,23,1,1,24,0.0,1.0,1.0,0.0,0.0,552
0,0,1,38,1,1,54,0.0,1.0,1.0,0.0,0.0,2052
0,0,0,11,1,0,76,1.0,0.0,0.0,0.0,1.0,836
0,0,0,5,1,1,70,1.0,0.0,0.0,0.0,1.0,350
1,0,1,15,1,1,20,1.0,0.0,1.0,0.0,0.0,300
0,0,1,13,1,0,53,0.0,1.0,1.0,0.0,0.0,689
0,0,0,29,1,1,20,1.0,0.0,1.0,0.0,0.0,580
0,0,0,72,1,1,60,0.0,1.0,1.0,0.0,0.0,4320
1,0,1,38,1,0,99,0.0,1.0,0.0,1.0,0.0,3762
0,1,0,2,1,0,90,1.0,0.0,1.0,0.0,0.0,180
1,0,0,51,1,0,84,1.0,0.0,1.0,0.0,0.0,4284
0,1,0,30,1,1,92,1.0,0.0,0.0,0.0,1.0,2760
1,0,0,55,1,0,101,1.0,0.0,1.0,0.0,0.0,5555
1,0,0,1,1,0,20,1.0,0.0,1.0,0.0,0.0,20
0,0,0,46,1,1,64,0.0,1.0,1.0,0.0,0.0,2944
0,0,0,8,1,1,80,0.0,1.0,1.0,0.0,0.0,640
0,0,1,70,1,0,108,1.0,0.0,1.0,0.0,0.0,7560
0,1,0,6,0,0,44,1.0,0.0,0.0,0.0,1.0,264
1,0,1,8,1,0,76,0.0,1.0,1.0,0.0,0.0,608
0,0,0,52,0,0,39,1.0,0.0,1.0,0.0,0.0,2028
1,1,0,54,1,0,65,0.0,1.0,1.0,0.0,0.0,3510
1,1,0,71,1,0,106,0.0,1.0,0.0,1.0,0.0,7526
1,0,1,33,0,0,34,0.0,1.0,1.0,0.0,0.0,1122
0,1,1,70,1,1,108,1.0,0.0,1.0,0.0,0.0,7560
0,1,0,1,1,0,76,1.0,0.0,1.0,0.0,0.0,76
0,1,0,8,1,1,106,0.0,1.0,1.0,0.0,0.0,848
1,0,0,47,1,0,111,1.0,0.0,1.0,0.0,0.0,5217
0,0,1,52,1,1,20,0.0,1.0,1.0,0.0,0.0,1040
0,0,0,15,1,0,59,1.0,0.0,1.0,0.0,0.0,885
0,0,0,11,0,0,40,0.0,1.0,1.0,0.0,0.0,440
0,0,1,72,1,1,21,0.0,1.0,1.0,0.0,0.0,1512
0,1,0,2,0,0,30,1.0,0.0,0.0,0.0,1.0,60
0,0,1,19,1,0,89,0.0,1.0,0.0,1.0,0.0,1691
1,0,1,11,1,0,91,1.0,0.0,1.0,0.0,0.0,1001
0,0,0,35,1,0,100,0.0,1.0,1.0,0.0,0.0,3500
1,0,0,69,1,0,105,1.0,0.0,0.0,1.0,0.0,7245
0,0,0,1,1,1,20,0.0,1.0,1.0,0.0,0.0,20
0,1,0,29,1,0,99,1.0,0.0,0.0,1.0,0.0,2871
1,0,0,10,1,1,104,1.0,0.0,0.0,0.0,1.0,1040
1,0,0,4,1,1,50,1.0,0.0,0.0,1.0,0.0,200
0,1,0,31,1,1,100,0.0,1.0,1.0,0.0,0.0,3100
1,0,1,1,1,0,19,1.0,0.0,0.0,0.0,1.0,19
1,1,0,16,1,0,92,1.0,0.0,1.0,0.0,0.0,1472
1,0,1,29,0,1,55,0.0,1.0,1.0,0.0,0.0,1595
0,0,0,53,1,0,95,1.0,0.0,1.0,0.0,0.0,5035
0,1,0,2,1,0,84,1.0,0.0,1.0,0.0,0.0,168
0,1,0,47,1,0,85,1.0,0.0,1.0,0.0,0.0,3995
0,0,0,57,1,0,100,1.0,0.0,1.0,0.0,0.0,5700
0,0,0,47,1,0,27,1.0,0.0,1.0,0.0,0.0,1269
1,0,0,52,1,0,75,1.0,0.0,1.0,0.0,0.0,3900
1,0,1,60,1,0,85,0.0,1.0,1.0,0.0,0.0,5100
1,0,0,62,1,1,69,1.0,0.0,0.0,1.0,0.0,4278
0,0,1,65,1,0,106,1.0,0.0,1.0,0.0,0.0,6890
0,0,1,64,1,1,111,0.0,1.0,1.0,0.0,0.0,7104
0,0,1,21,1,0,45,1.0,0.0,1.0,0.0,0.0,945
0,0,0,69,1,0,96,1.0,0.0,0.0,1.0,0.0,6624
1,0,1,30,1,0,82,0.0,1.0,1.0,0.0,0.0,2460
0,0,0,18,1,0,75,0.0,1.0,1.0,0.0,0.0,1350
0,0,1,48,1,0,70,0.0,1.0,0.0,1.0,0.0,3360
0,0,0,33,1,0,91,1.0,0.0,1.0,0.0,0.0,3003
0,0,0,28,1,0,55,1.0,0.0,1.0,0.0,0.0,1540
1,0,0,1,1,1,46,0.0,1.0,1.0,0.0,0.0,46
1,1,0,16,1,0,74,1.0,0.0,1.0,0.0,0.0,1184
0,0,0,27,1,0,78,1.0,0.0,0.0,1.0,0.0,2106
1,0,0,28,1,1,100,1.0,0.0,0.0,0.0,1.0,2800
0,0,0,51,1,1,99,0.0,1.0,1.0,0.0,0.0,5049
1,0,0,7,1,1,94,0.0,1.0,0.0,0.0,1.0,658
1,0,0,57,1,0,56,1.0,0.0,1.0,0.0,0.0,3192
1,1,0,70,1,0,90,1.0,0.0,0.0,1.0,0.0,6300
1,1,0,67,1,1,65,0.0,1.0,0.0,0.0,1.0,4355
0,0,0,72,1,0,21,0.0,1.0,1.0,0.0,0.0,1512
1,1,1,72,1,0,104,0.0,1.0,1.0,0.0,0.0,7488
0,0,1,17,1,0,94,1.0,0.0,0.0,1.0,0.0,1598
0,0,0,71,1,1,24,0.0,1.0,1.0,0.0,0.0,1704
1,0,1,13,1,1,66,1.0,0.0,1.0,0.0,0.0,858
1,0,1,44,1,0,20,1.0,0.0,1.0,0.0,0.0,880
1,0,0,59,1,1,86,0.0,1.0,1.0,0.0,0.0,5074
0,0,0,18,1,1,85,0.0,1.0,1.0,0.0,0.0,1530
1,1,0,5,1,0,86,0.0,1.0,1.0,0.0,0.0,430
0,0,1,25,0,0,59,1.0,0.0,0.0,1.0,0.0,1475
1,0,1,72,1,1,81,0.0,1.0,0.0,0.0,1.0,5832
1,0,1,30,0,0,44,1.0,0.0,1.0,0.0,0.0,1320
0,0,0,6,1,1,100,1.0,0.0,0.0,0.0,1.0,600
0,0,0,5,1,0,68,1.0,0.0,1.0,0.0,0.0,340
0,0,1,59,1,0,97,1.0,0.0,0.0,1.0,0.0,5723
1,0,0,30,1,0,90,1.0,0.0,1.0,0.0,0.0,2700
1,0,0,17,1,1,52,0.0,1.0,1.0,0.0,0.0,884
0,0,0,1,1,1,19,1.0,0.0,0.0,0.0,1.0,19
1,0,0,2,0,1,24,0.0,1.0,1.0,0.0,0.0,48
0,0,0,6,1,0,55,1.0,0.0,0.0,1.0,0.0,330
1,0,1,62,1,0,21,1.0,0.0,1.0,0.0,0.0,1302
1,0,0,47,1,1,25,1.0,0.0,0.0,0.0,1.0,1175
1,0,0,39,1,0,73,0.0,1.0,1.0,0.0,0.0,2847
0,1,0,21,1,1,95,1.0,0.0,1.0,0.0,0.0,1995
0,1,0,7,1,1,65,0.0,1.0,0.0,0.0,1.0,455
1,0,0,1,1,0,80,1.0,0.0,1.0,0.0,0.0,80
0,0,1,8,1,0,20,0.0,1.0,1.0,0.0,0.0,160
1,0,0,50,1,1,20,1.0,0.0,0.0,1.0,0.0,1000
0,0,1,1,1,0,80,0.0,1.0,1.0,0.0,0.0,80
1,0,0,27,1,0,20,0.0,1.0,1.0,0.0,0.0,540
0,0,0,42,1,0,60,1.0,0.0,1.0,0.0,0.0,2520
0,0,0,6,1,0,94,0.0,1.0,1.0,0.0,0.0,564
0,0,0,1,1,0,50,1.0,0.0,1.0,0.0,0.0,50
1,0,1,22,1,0,20,0.0,1.0,1.0,0.0,0.0,440
0,1,0,37,1,1,97,0.0,1.0,1.0,0.0,0.0,3589
0,0,0,14,1,0,54,1.0,0.0,0.0,1.0,0.0,756
0,0,0,11,1,0,75,1.0,0.0,0.0,0.0,1.0,825
1,0,1,2,1,0,57,0.0,1.0,1.0,0.0,0.0,114
0,0,0,29,0,0,25,1.0,0.0,0.0,1.0,0.0,725
0,0,0,4,0,0,25,1.0,0.0,1.0,0.0,0.0,100
1,0,1,64,1,0,20,0.0,1.0,1.0,0.0,0.0,1280
1,0,0,1,1,1,45,1.0,0.0,0.0,0.0,1.0,45
1,0,0,39,1,1,82,1.0,0.0,1.0,0.0,0.0,3198
1,1,0,20,1,0,84,1.0,0.0,0.0,1.0,0.0,1680
1,0,0,11,1,0,54,1.0,0.0,0.0,1.0,0.0,594
0,0,0,59,1,0,93,1.0,0.0,0.0,1.0,0.0,5487
1,0,0,1,1,0,51,1.0,0.0,1.0,0.0,0.0,51
1,0,0,51,1,0,99,1.0,0.0,0.0,1.0,0.0,5049
0,0,1,23,1,0,66,1.0,0.0,0.0,0.0,1.0,1518
1,0,0,24,1,0,89,0.0,1.0,0.0,1.0,0.0,2136
1,0,1,27,1,1,20,1.0,0.0,0.0,0.0,1.0,540
0,0,0,69,1,0,116,1.0,0.0,1.0,0.0,0.0,8004
0,1,0,8,1,1,101,0.0,1.0,0.0,0.0,1.0,808
0,0,0,12,1,1,78,0.0,1.0,1.0,0.0,0.0,936
1,1,0,44,1,0,89,0.0,1.0,1.0,0.0,0.0,3916
1,1,0,27,0,1,36,0.0,1.0,1.0,0.0,0.0,972
0,0,1,47,1,0,20,1.0,0.0,1.0,0.0,0.0,940
0,0,0,5,1,1,51,1.0,0.0,1.0,0.0,0.0,255
0,1,0,4,1,0,75,1.0,0.0,1.0,0.0,0.0,300
0,0,1,33,1,0,20,1.0,0.0,0.0,0.0,1.0,660
1,0,0,3,1,0,74,1.0,0.0,0.0,0.0,1.0,222
0,0,1,23,1,1,84,1.0,0.0,0.0,1.0,0.0,1932
1,0,0,2,0,1,40,1.0,0.0,0.0,0.0,1.0,80
1,0,0,54,1,1,108,0.0,1.0,1.0,0.0,0.0,5832
0,0,0,54,1,1,110,0.0,1.0,0.0,1.0,0.0,5940
1,0,1,30,1,1,84,1.0,0.0,1.0,0.0,0.0,2520
1,0,0,19,1,0,85,1.0,0.0,1.0,0.0,0.0,1615
0,0,0,52,1,0,103,1.0,0.0,0.0,0.0,1.0,5356
1,0,0,3,0,1,30,0.0,1.0,1.0,0.0,0.0,90
0,1,0,65,1,0,95,1.0,0.0,0.0,0.0,1.0,6175
0,0,0,71,1,1,111,1.0,0.0,0.0,0.0,1.0,7881
0,0,1,48,0,1,39,0.0,1.0,1.0,0.0,0.0,1872
0,0,1,2,1,1,94,1.0,0.0,0.0,0.0,1.0,188
0,0,1,45,1,1,105,1.0,0.0,0.0,0.0,1.0,4725
0,0,0,14,1,0,90,1.0,0.0,1.0,0.0,0.0,1260
0,0,1,71,1,0,24,0.0,1.0,0.0,1.0,0.0,1704
0,0,0,30,1,0,110,1.0,0.0,1.0,0.0,0.0,3300
0,0,0,15,1,0,49,1.0,0.0,0.0,1.0,0.0,735
0,0,1,14,1,1,92,0.0,1.0,0.0,1.0,0.0,1288
1,0,1,29,1,0,95,0.0,1.0,1.0,0.0,0.0,2755
1,0,0,4,1,1,25,0.0,1.0,1.0,0.0,0.0,100
1,0,1,19,1,0,20,1.0,0.0,1.0,0.0,0.0,380
0,1,0,11,1,0,95,1.0,0.0,1.0,0.0,0.0,1045
1,0,0,22,1,1,55,1.0,0.0,0.0,0.0,1.0,1210
1,0,1,57,1,0,60,0.0,1.0,1.0,0.0,0.0,3420
1,0,0,24,1,1,50,1.0,0.0,0.0,0.0,1.0,1200
1,1,0,40,1,1,102,0.0,1.0,0.0,1.0,0.0,4080
0,0,1,48,1,0,80,1.0,0.0,0.0,0.0,1.0,3840
0,0,1,2,0,0,24,0.0,1.0,1.0,0.0,0.0,48
1,0,0,46,0,1,34,0.0,1.0,1.0,0.0,0.0,1564
1,0,1,45,1,0,110,1.0,0.0,1.0,0.0,0.0,4950
1,1,0,3,1,1,95,1.0,0.0,0.0,0.0,1.0,285
0,0,0,30,1,0,85,1.0,0.0,1.0,0.0,0.0,2550
0,0,0,5,1,0,89,0.0,1.0,0.0,1.0,0.0,445
0,1,0,6,1,0,74,1.0,0.0,1.0,0.0,0.0,444
0,0,0,1,1,1,20,0.0,1.0,1.0,0.0,0.0,20
1,0,0,48,1,1,19,1.0,0.0,1.0,0.0,0.0,912
1,0,1,60,1,0,79,1.0,0.0,1.0,0.0,0.0,4740
1,0,0,1,1,1,85,0.0,1.0,0.0,0.0,1.0,85
1,0,0,30,1,0,100,1.0,0.0,0.0,0.0,1.0,3000
1,0,0,7,1,0,100,0.0,1.0,1.0,0.0,0.0,700
0,0,1,31,1,0,20,1.0,0.0,0.0,0.0,1.0,620
0,1,0,13,1,0,95,1.0,0.0,0.0,0.0,1.0,1235
1,1,1,68,1,1,107,0.0,1.0,1.0,0.0,0.0,7276
0,0,0,26,1,0,96,1.0,0.0,1.0,0.0,0.0,2496
1,0,0,36,1,1,85,0.0,1.0,1.0,0.0,0.0,3060
0,0,0,9,1,0,71,1.0,0.0,1.0,0.0,0.0,639
1,0,0,67,1,0,93,1.0,0.0,1.0,0.0,0.0,6231
0,0,1,72,1,1,74,1.0,0.0,1.0,0.0,0.0,5328
0,0,1,1,1,0,20,0.0,1.0,1.0,0.0,0.0,20
1,0,0,5,1,0,49,1.0,0.0,0.0,1.0,0.0,245
1,0,0,59,1,1,107,0.0,1.0,0.0,1.0,0.0,6313
1,0,0,12,1,1,96,0.0,1.0,1.0,0.0,0.0,1152
0,0,1,48,1,1,70,1.0,0.0,0.0,0.0,1.0,3360
0,0,0,58,1,1,108,1.0,0.0,1.0,0.0,0.0,6264
0,0,0,53,1,1,100,0.0,1.0,0.0,0.0,1.0,5300
0,0,0,25,1,1,54,1.0,0.0,0.0,1.0,0.0,1350
0,0,0,4,1,1,20,0.0,1.0,1.0,0.0,0.0,80
1,0,0,40,1,1,103,0.0,1.0,0.0,0.0,1.0,4120
1,1,0,30,1,0,69,0.0,1.0,1.0,0.0,0.0,2070
0,0,0,5,1,0,69,0.0,1.0,0.0,1.0,0.0,345
1,0,0,11,1,0,61,1.0,0.0,0.0,0.0,1.0,671
1,0,0,63,1,0,105,0.0,1.0,1.0,0.0,0.0,6615
1,0,0,46,1,0,89,1.0,0.0,1.0,0.0,0.0,4094
1,0,0,3,0,0,30,1.0,0.0,0.0,1.0,0.0,90
1,0,0,20,1,0,91,1.0,0.0,0.0,0.0,1.0,1820
0,0,0,1,1,1,71,0.0,1.0,0.0,1.0,0.0,71
0,0,1,35,1,0,25,1.0,0.0,1.0,0.0,0.0,875
0,1,0,35,1,0,100,1.0,0.0,1.0,0.0,0.0,3500
1,0,0,42,1,0,106,1.0,0.0,1.0,0.0,0.0,4452
1,0,1,39,1,1,60,0.0,1.0,1.0,0.0,0.0,2340
1,0,0,27,1,1,55,0.0,1.0,0.0,0.0,1.0,1485
1,0,0,28,1,0,18,1.0,0.0,0.0,0.0,1.0,504
0,0,0,1,1,0,46,0.0,1.0,1.0,0.0,0.0,46
1,0,0,1,1,0,85,1.0,0.0,1.0,0.0,0.0,85
0,0,1,72,1,1,85,1.0,0.0,0.0,0.0,1.0,6120
0,0,0,1,0,0,25,0.0,1.0,0.0,1.0,0.0,25
1,0,0,1,1,1,20,0.0,1.0,1.0,0.0,0.0,20
1,0,0,63,1,1,105,0.0,1.0,0.0,1.0,0.0,6615
1,0,0,1,0,0,24,1.0,0.0,0.0,1.0,0.0,24
0,0,1,2,1,1,61,1.0,0.0,0.0,1.0,0.0,122
0,1,0,3,1,0,74,1.0,0.0,1.0,0.0,0.0,222
1,0,0,7,0,0,34,1.0,0.0,0.0,1.0,0.0,238
0,0,0,16,0,1,39,1.0,0.0,0.0,0.0,1.0,624
1,0,0,60,0,1,60,0.0,1.0,1.0,0.0,0.0,3600
0,0,0,47,1,0,20,1.0,0.0,1.0,0.0,0.0,940
1,0,1,1,1,0,68,0.0,1.0,0.0,1.0,0.0,68
0,0,0,64,0,0,48,1.0,0.0,1.0,0.0,0.0,3072
1,0,0,51,1,0,25,1.0,0.0,0.0,0.0,1.0,1275
1,0,1,72,1,1,25,0.0,1.0,1.0,0.0,0.0,1800
1,0,1,72,1,0,115,1.0,0.0,1.0,0.0,0.0,8280
1,0,0,1,1,0,50,1.0,0.0,1.0,0.0,0.0,50
1,0,0,66,1,1,20,1.0,0.0,0.0,1.0,0.0,1320
0,1,0,4,1,1,73,1.0,0.0,0.0,1.0,0.0,292
1,0,0,55,1,0,64,0.0,1.0,1.0,0.0,0.0,3520
1,0,0,45,1,1,79,0.0,1.0,0.0,0.0,1.0,3555
1,0,1,3,1,0,26,1.0,0.0,0.0,0.0,1.0,78
0,0,1,72,1,1,80,1.0,0.0,0.0,0.0,1.0,5760
